probe_id,GSM178746,GSM180372,GSM180373,GSM180374,GSM180375,GSM180376,GSM180377,GSM180378,GSM180379,GSM180380,GSM180381,GSM180382,GSM180383,GSM180384,GSM180385,GSM180386,GSM180387,GSM180388,GSM180389,GSM180390
204305_at,385.438,3825.22,417.45,261.266,13219,4640.7,3006.88,354.948,226.002,1185.86,4928.1,486.501,6183.98,3765.5,432.551,3220.58,886.967,337.486,6509.17,616.33
204306_s_at,538.066,1843.13,526.256,558.32,4870.63,2949.26,922.199,1820.34,678.154,1710.01,914.089,4623.43,473.209,807.424,285.947,8225.57,554.781,243.85,214.701,647.292
204307_at,5761.35,636.339,519.558,1110.25,2106.93,175.067,1466.62,362.897,7374.34,5683.92,1028.34,364.714,7415.46,9073.36,1647.51,1424.19,4657.44,7189.48,2779.47,1109.76
204308_s_at,1047.54,355.706,5532.15,314.267,4787.22,443.797,3149.43,973.582,4665.41,8896.67,1850.04,8887.56,24850,5817.12,8350.96,8308.61,10037.2,10801.1,11074.5,4452.28
204309_at,583.939,6161.82,7938.06,1088.89,2562.36,10310.6,365.783,5463.35,2666.57,155.186,5696.96,3015.52,2734.35,3846.76,718.952,4629.6,6939.82,2306.93,3335.96,7609.02
204310_s_at,514.427,805.486,839.467,715.603,4813.33,4179.81,3736.62,3369.4,963.589,192.863,763.92,1442.15,470.183,1654.2,1781.82,7748.92,1096.58,3091.02,344.592,1042.09
204311_at,9205.22,4591.11,7918.69,11129.8,891.658,519.259,2527.16,351.678,629.41,813.188,3624.25,2878.56,408.913,7927.75,669.503,261.963,6581.78,5003.22,457.138,1953.39
204312_x_at,1938.9,4235.72,4620.05,2325.6,5694.23,766.028,6386.44,3639.09,5029.94,5490.74,444.292,5693.56,3368.81,1189.24,1050.45,321.831,8214.09,704.613,296.672,4917.92
204313_s_at,447.691,1612.44,3559.75,958.689,243.868,675.679,310.258,7817.19,5150.06,9057.69,5200.88,1333.86,14246.2,350.489,2768.94,4667.04,1352.5,6810.29,597.541,8517.29
204314_s_at,331.367,566.478,399.786,315.612,784.202,2894.42,319.949,4071.18,179.033,5980.49,5267.43,231.747,5269.05,2932.41,4384.75,4513.18,377.174,4409.48,752.271,2710.29
204315_s_at,307.726,6485.7,974.955,528.842,7575.19,396.751,4590.05,4270.37,2221.3,1779.51,1542.85,6759.06,727.052,1077.72,393.833,257.732,2283.26,187.554,3413.41,10094.7
204316_at,439.685,889.227,2297.2,7809.33,429.043,4427.67,377.511,398.258,2748.79,7542.13,4343.18,496.266,151.628,3688.63,669.803,8118.67,499.938,571.463,3045.15,3446.46
204317_at,658.495,9668.75,3250.16,4869.82,476.679,435.325,669.149,584.176,237.22,1365.81,2378.71,3286.43,422.062,4474.2,500.484,3589.37,254.86,413.232,2260.52,873.714
204318_s_at,635.543,1409.83,627.684,12058,495.722,172.028,657.003,566.761,4072.62,3552.36,6840.6,2630.26,7848.65,570.501,445.787,3691.75,259.457,165.245,1033.62,3068.81
204319_s_at,2734.86,608.936,1282.54,1059.88,12835.4,1447.53,6786.06,6016.73,8720.8,14221.2,320.891,12310.9,3298.17,9742.81,742.265,1634.69,2446.79,4301.45,8987.99,5688.97
204320_at,7783.25,239.123,1926.46,396.465,821.001,757.548,283.659,984.285,255.995,3888.86,1222.5,468.216,1968.05,290.329,466.616,1979.34,897.31,4722.83,767.474,919.979
204321_at,10413.7,6036.31,424.689,423.656,419.403,1205.47,4107.33,305.32,307.198,209.038,1190.07,4513.85,204.017,2722.54,6796.75,4606.87,227.606,445.303,3327.03,6920.34
204322_at,6755.94,786.541,1818.22,616.572,7370.52,495.967,1069.2,335.281,8115.42,262.259,1034.05,296.806,366.915,332.162,3662.88,424.091,388.87,1409.54,180.879,334.324
204323_x_at,4133.9,338.946,2526.06,1231.51,701.03,429.137,1032.06,595.446,239.321,2417.75,482.68,3882.31,364.326,560.621,6781.72,1189.93,299.776,1061.23,1268.27,1335.55
204324_s_at,6814.73,698.746,380.144,4540.72,312.678,2823.17,538.825,153.415,4903.63,914.074,3821.51,3806.89,2853.91,394.288,344.497,284.308,352.771,429.337,1383.61,1133.16
204325_s_at,1041.2,571.56,5116.19,1212.23,5751.02,1366.25,4651.16,832.117,3432.63,5314.8,1341.83,3767.77,212.042,307.881,3918.09,212.366,373.8,202.791,361.444,552.706
204326_x_at,321.449,1478.7,7016.09,6829.79,292.82,403.847,3282.26,1661.53,504.662,299.267,3994.69,2461.03,2599.01,4518.12,793.402,4511.3,442.278,4578.14,4622.59,5881.55
204327_s_at,336.241,335.183,572.918,337.232,3675.12,3223.77,264.875,263.221,426.578,2693.55,712.882,722.942,136.56,2832.58,5683.93,930.417,2696.66,285.735,1110.02,257.998
204328_at,11878.8,4184.24,893.164,807.549,2360.04,399.637,1768.29,3908.27,8339.2,3846.18,1166.14,1147.92,1321.26,373.16,325.867,4420.25,4246.81,345.608,2263.59,638.363
204329_s_at,1401.63,244.747,355.151,919.372,1051.74,733.936,2681.5,3775.64,1116.81,134.161,6399.68,429.378,991.302,381.598,2565.05,1280.26,933.138,4245.73,2079.13,856.955
204330_s_at,471.135,3838.06,4247.99,4305.68,7847.09,5283.34,2205.45,1129.64,336.804,982.762,808.382,5269.61,207.024,2426.61,269.638,877.883,1797.53,212.88,129.62,378.026
204331_s_at,5184.11,1012.92,342.898,2245.29,541.103,417.866,5512.18,2663.03,1884.85,1336.26,213.395,6836.3,145.582,2645.92,3256.2,6539.58,1262.59,301.091,490.926,5470.49
204332_s_at,6920.05,607.454,1005.35,1267.57,4456.74,12701,4399.39,286.113,260.536,7625.2,4206.33,1021.93,4185.14,560.359,639.948,677.553,2464.83,317.428,1666.5,4632.65
204333_s_at,637.681,3394.73,1415.17,958.979,634.306,7804.58,337.88,5008.41,209.999,180.22,464.688,3901.86,3364.99,3788.14,306.059,239.809,231.554,8122.03,4616.35,2062.34
204334_at,339.09,2167.91,6879.3,10998.5,1231.17,458.292,811.858,662.883,4827.07,2613.01,694.699,1056.39,4741.71,6829.39,9787.85,1335.75,3060.12,7351.18,4415.74,368.844
204335_at,5274.85,746.286,376.785,1934.99,3321.29,775.914,656.496,8070.25,322.334,478.535,914.985,471.407,983.345,572.091,1072.69,1642.36,217.211,2049.9,1993.05,4332.33
204336_s_at,8276.62,6778.59,3860.53,493.26,10106.4,7862.07,6597.41,14627.1,10479.5,19888.1,9465.79,22406.8,58315.4,19614.2,18047,10069.9,9401.93,8086.92,26234.9,35956.4
204337_at,341.437,4514.06,362.52,4328.33,265.379,8873.08,346.514,412.377,671.092,3310.29,522.738,569.354,171.568,261.744,2080.42,189.249,2165.29,468.86,298.131,449.973
204338_s_at,419.661,571.129,288.543,287.349,709.768,364.795,3224.62,919.048,6698.91,4057.71,260.364,3264.2,285.096,3122.72,374.2,316.103,293.625,3966.12,403.44,1819.09
204339_s_at,1086.16,943.52,480.484,2140.36,17088.3,11969.4,852.718,6174.65,3321.28,791.758,520.148,1474.75,912.203,858.111,967.496,293.852,893.054,7868.9,2051.58,388.264
204340_at,336.014,939.444,1056.49,764.589,295.869,2644.11,6475.54,4898.51,5540.14,3079.3,453.88,635.186,4482.74,889.484,6476.93,5774.07,331.632,507.416,3647.05,3544
204341_at,6460.44,5979.77,7835.32,335.784,1173.65,4590.53,8787.79,827.199,10779.3,7339.7,4336.04,9551.05,3119.66,5536.44,1960.16,12729.6,252.118,347.645,3137.61,6965.63
204342_at,4181.07,757.534,7349.83,6985.05,2790.79,5727.04,5262.33,6069.71,2110.24,5256.41,3193.65,1675.64,2860.02,1391.61,321.526,1190.86,1691.87,3094.3,3295.33,3146.64
204343_at,2623.17,1556.72,6172.98,6274.31,361.589,450.055,6635.28,705.393,262.382,183.377,1297.44,2838.89,410.71,591.167,3633.94,256.29,566.05,358.683,308.697,976.266
204344_s_at,2579.74,4546.87,276.248,267.455,435.098,7521.32,493.828,2016.2,372.348,3729.72,1155.81,871.502,198.619,2906.87,2774.41,5941.67,396.395,1366.01,4204.6,447.51
204345_at,1121.85,980.447,849.279,4285.66,2767.56,554.101,281.978,412.339,493.374,257.244,509.127,3285.02,5195.03,2866.92,286.042,349.51,497.746,440.89,2193.66,743.675
204346_s_at,4291.48,394.761,7080.28,1055.48,5865.46,2674.38,424.828,2059.4,1431.03,2391.21,2799.32,342.627,2407.09,3756.16,724.843,620.81,314.375,233.727,601.91,299.595
204347_at,2381.93,296.038,429.412,681.076,839.619,1859.91,246.013,412.715,364.344,211.639,278.026,343.706,362.77,470.92,2358.79,256.81,6882.75,352.803,439.223,1201.5
204348_s_at,674.438,540.096,608.849,419.496,4625.38,402.933,1505.58,2449.35,2352.7,4022.89,6384.15,2635.56,3999.73,378.545,325.389,6336.78,267.706,5113.99,1365.48,722.475
204349_at,10848.6,196.056,387.362,2372.49,402.337,3102.41,3028.4,672.189,2598.14,5407.54,3360.55,1908.21,4522.28,4276.4,772.362,7485.54,270.742,309.589,4459.87,5394.94
204350_s_at,889.665,6899.46,551.559,760.684,614.752,524.07,360.468,912.2,467.442,1151.23,1222.77,791.551,1582.9,1648.48,270.439,2564.52,710.708,3508.71,5769.12,196.226
204351_at,3347.75,18906.2,376,1424.27,28815.8,12017.5,29838.9,27195.3,195678,269785,29248.5,139650,205928,81605.4,45205.5,57178.1,70641.1,40831.6,202620,42965.9
204352_at,3359.17,397.968,1367.72,669.408,5521.28,414.336,492.527,2267.64,124.493,649.776,1005.61,325.611,286.53,1581.91,272.236,305.018,264.496,290.048,519.336,6925.59
204353_s_at,585.599,616.86,933.236,7970.12,2541.34,2627.2,1275.76,433.592,745.11,3866.11,2810.38,7182.16,576.16,1448.87,1046.75,1384.11,375.999,1986.92,177.934,3426.37
204354_at,825.358,4877.3,1059.34,809.711,6314.55,818.669,379.948,2638.48,9117.6,5172.4,5987.99,957.255,2188.45,4168.28,4975.93,549.129,222.919,3783.11,2318.88,6712.67
204355_at,2271.46,1007.12,998.492,528.64,452.239,1289.94,533.933,2176.81,189.583,1954.5,779.78,630.661,3040.52,150.246,5253.69,3434.15,723.735,5327.19,3784.45,2318.94
204356_at,339.26,981.822,546.218,497.746,318.992,854.421,1043.45,1100.19,480.166,686.808,4735.84,5752,3382.81,219.384,4572.85,1020.98,3201.62,579.255,289.281,289.931
204357_s_at,950.29,366.951,6761.56,332.432,3827.71,8459.04,472.872,578.13,559.217,3024.98,1633.71,2355.2,300.372,774.461,3087.69,5068.62,235.223,319.963,202.553,1389.32
204358_s_at,1692.64,9265.35,9070.04,6296.74,3194.03,373.104,6205.55,7005.91,6938.7,3925.09,1544.47,7683.23,4284.57,465.904,1295.34,691.727,4053.15,5797.65,832.839,5780.35
204359_at,267.026,1839.38,895.473,3137.72,6004,1971.16,1020.7,5284.03,2850.99,458.895,8333.29,1947.92,1556.5,4823.82,781.17,2864.09,2877.25,2119.68,422.379,817.744
204360_s_at,478.787,731.742,10428.8,1251.23,7193.43,3297.18,275.777,211.216,1019.14,232.158,1962.92,6543.86,1045.59,2923.3,4334.7,693.76,692.673,370.118,1802.41,6239.39
204361_s_at,7224.3,704.262,1081.7,346.729,781.654,867.196,1993.54,447.341,1727.57,7058.18,7536.19,5137.6,594.373,6410.58,1222.86,210.758,3432.84,676.99,2832.71,5024.62
204362_at,470.753,650.121,3784.59,332.244,7296.27,956.829,2740.4,5281.51,11233.1,16175.4,3077.67,7461.62,3569.04,7198.37,304.958,315.057,4877.12,8102.99,13731.2,9106.92
204363_at,3953.8,793.24,6877.35,239.926,1305.69,1842.01,1948.49,406.687,977.83,3428.42,357.645,3293.36,218.478,1666.31,594.908,4426.84,5297.91,842.663,6007.72,442.36
204364_s_at,1054.67,6681.75,6946.41,944.111,4901,466.012,4695.4,6244.16,664.151,546.773,821.581,270.474,510.448,208.84,4883.25,356.315,6796.72,1802.54,4528.48,7903.7
204365_s_at,480.823,251.753,689.548,1084.92,391.742,4558.29,3576.81,280.251,3497.79,2353.9,4405.97,621.599,616.913,319.786,6611.82,5883.76,223.14,342.876,318.503,279.566
204366_s_at,384.519,277.201,2434.95,1363.34,3013.39,821.377,8197.98,4348.01,8823.93,9630.23,272.866,238.079,261.7,299.508,4772.36,3467.53,1020.06,877.665,2820.83,5384.41
204367_at,541.677,2074.16,2041.33,4528.91,1480.92,6378.2,6862.16,728.415,5332.31,232.208,6873.91,9019.79,4994.77,565.205,2582.44,2268.14,1864.19,5260.99,7717.85,3187.8
204368_at,321.927,230.945,487.755,4842.86,430.42,3525.24,1057.66,1890.62,114.171,1419.7,10155.7,521.681,375.046,1777.05,2542.54,298.056,7095.99,225.208,244.096,285.105
204369_at,297.224,237.334,548.754,3870.37,5268.39,392.522,404.74,566.344,276.693,591.343,6490.65,7933.92,1456.36,6171.1,496.222,1251.97,5334.9,9778.79,3667.43,6932.91
204370_at,349.856,296.127,458.909,921.362,246.25,381.385,1109.85,783.425,1569.15,4542.07,331.34,458.71,5105.94,3057.71,3744.66,840.88,7079.92,2642.49,892.703,3094.16
204371_s_at,4873.66,1148.49,2018.92,3248.09,2899.75,2970.75,420.843,803.276,814.036,7166.21,591.412,733.841,8692.28,1644.25,8333.46,1468.46,586.285,3695.57,470.205,971.201
204372_s_at,960.203,545.202,1534.2,8547.07,7939.58,3683.5,2692.05,1096.97,199.637,6700.51,4213.98,260.618,435.134,479.722,3895.97,5513.29,745.152,899.985,4858.92,2280.29
204373_s_at,2512.84,7577.03,3381.89,5670.92,6454.89,3934.63,304.582,354.206,2477.36,163.032,6209.12,3224.55,3026.61,542.815,4884.48,9925.96,467.502,758.388,2546.77,2998.94
204374_s_at,3666.39,280.743,533.68,349.551,719.952,1034.45,225.65,980.34,834.425,159.521,1789.06,203.928,686.029,689.551,847.05,601.576,308.008,338.459,408.301,396.43
204375_at,9970.71,3149.25,10361.2,4050.14,619.713,458.018,514.677,6240.66,1194.05,484.938,2556.99,2734.78,2623.04,6426.34,2314.57,3999.54,1983.98,261.851,313.559,5087.28
204376_at,1181.14,2280.23,533.54,5802.33,561.023,239.728,291.827,7521.05,1870.73,1001.46,1255.88,425.767,905.541,482.974,240.369,3514.66,236.317,493.336,3435.22,261.46
204377_s_at,564.786,5724.91,9614.28,520.603,2142.31,4065.73,238.877,5360.63,215.514,2148.57,320.884,318.978,5364.3,2945.65,284.065,489.855,357.438,4747.87,5251.08,4253.03
204378_at,608.041,525.249,1038.99,4443.15,5163.85,423.511,404.751,1240.76,8783.16,189.676,513.096,350.344,280.608,9056.59,3564.16,935.088,4183.14,2737.08,419.151,977.934
204379_s_at,6438.63,649.871,4479.48,2158.03,541.353,3796.97,4608.14,10547.9,1678.46,1690.47,1184.56,3982.42,282.775,1595.7,2178.7,315.024,1700.01,1040.26,623.627,2839.24
204380_s_at,1868.47,9457.06,8566.71,8323.15,8102.07,4296.01,1828.26,888.342,2982.52,3617,953.535,1166.33,2552.53,3515.24,538.534,371.684,3968.61,9505.69,833.635,5353.21
204381_at,353.597,1087.35,911.026,394.381,621.501,5624.98,8798.92,1129.29,3088.54,3858.16,457.387,5376.47,1470.98,382.802,2633.89,4102.46,3118.97,4470.97,226.853,4134.52
204382_at,2500.92,4124.92,325.318,5600.77,1827.82,5096.36,6298.48,3781.47,257.729,2482.07,3269.05,1453.95,4496.12,3108.83,818.757,303.842,4644.58,783.67,1681.11,1020.47
204383_at,3885.2,2498.22,7309.86,2028.49,514.849,4862.08,1109.64,241.742,3724.22,3598.19,3056.97,288.224,2915.95,3244.48,670.977,661.413,187.752,234.206,1426.43,3961.65
204384_at,378.815,5695.32,676.801,1443.8,3649.88,12308.1,10605,2769.71,4362.81,3386.13,8608.22,15917.9,8615.63,5692.85,8841.41,316.723,9699.39,894.315,11179.4,4343.98
204385_at,8859.49,2852.74,1198.7,564.926,459.779,723.941,352.687,4675.25,796.501,3972.68,707.185,2204.57,5893.98,5436.27,1611.85,286.23,624.718,6278.09,169.087,6805.63
204386_s_at,3292.37,17031.3,440.322,3604.46,5355.98,740.908,2634.12,881.342,12907.8,27353.3,5687.61,2489.52,5706.05,7441.25,9006.28,11421.5,795.992,1904.69,14040,3038.36
204387_x_at,8884.12,3484.55,5871.6,3272.65,5684.95,3157.22,7572.5,5287.18,23459.1,13516.5,4222.73,4299.57,9351.93,7779,3833.01,9113.86,7725.86,7996.5,13344.5,14218.9
204388_s_at,5439.7,2806.26,430.835,8104.14,649.054,225.945,4466.94,4379.42,374.021,6777.97,292.599,3532.06,4790.12,5154.35,6179.6,570.955,3060.82,659.673,5776.92,737.45
204389_at,1058.01,232.031,545.667,385.174,479.53,4837.51,2465.58,646.446,2801.05,3219.9,1586.48,6137.99,1643.02,206.006,350.513,1072.87,332.96,213.932,510.577,923.008
204390_at,2037.14,516.665,325.025,3663.62,3320.79,1059.08,267.832,319.57,300.371,2581.28,230.818,371.636,218.815,2639.75,263.126,820.879,708.091,693.896,3921.97,10268.3
204391_x_at,587.915,4280.93,2403.27,2923.1,5177.35,2115.42,313.94,3581.1,8772.25,10026.4,773.874,3307.78,2377.16,5211.86,391.23,3203.74,5448.32,1211.28,871.02,8645.81
204392_at,371.905,3109.49,8541.88,374.335,977.617,4599.49,431.841,7362.03,3971.77,237.227,900.387,371.475,677.074,1868.26,2134.03,904.461,2948.5,255.357,464.576,5573.75
204393_s_at,670.399,689.518,3832.44,832.529,339.96,687,616.53,1403.37,245.332,256.019,1843.34,2744.57,2961.97,2110.88,1943.29,3887.16,903.35,3600.93,374.977,2318
204394_at,956.259,733.508,10568.2,10457.4,3963.91,562.73,10272.5,471.039,292.571,1818.21,6333.86,2007.02,778.965,2283.56,2302.06,10167.5,1912.38,425.194,5382.27,3956.17
204395_s_at,2747.77,748.293,406.333,759.07,721.202,461.109,325.501,502.769,401.043,199.065,6590.81,3550.97,182.754,572.186,928.603,464.852,1293.07,505.947,2393.97,2220.54
204396_s_at,5026.73,590.228,10077.7,491.067,271.836,651.82,867.266,2603.32,4499.68,2900.19,5144.11,1059.7,4142.15,595.366,179.754,238.726,1688.79,5901.94,9061.5,289.021
204397_at,9000.78,3500.82,375.193,7416.5,8349.67,10825,462.538,7075.8,3645.02,2404.9,3593.26,967.153,4165.69,1972.01,6183.84,615.221,5217.52,7883.62,1268.78,6742.35
204398_s_at,643.034,7016.5,882.484,6420.94,3011.58,1079.49,1692.82,410.869,4863.8,1434,315.489,241.692,230.046,2571.21,5051.81,372.961,276.732,1729.85,1740.14,2350.13
204399_s_at,989.709,357.533,4077.03,706.74,533.307,261.374,4637.91,5392.39,192.352,4102.07,727.215,1243.7,3683.03,857.993,389.576,300.457,1961.26,2019.32,205.575,1215.62
204400_at,1588.41,2475.56,1252.17,2848.71,355.16,7889.86,228.005,608.955,3854.12,9646.92,1254.53,3179.17,197.002,505.361,316.234,5111.09,5173.56,200.63,157.943,8129.59
204401_at,480.664,1089.88,2240.2,1827.7,699.199,860.112,527.74,3272.29,5022.77,1600.61,244.554,909.961,2501.32,589.979,618.806,5618.85,598.496,1293.56,120.367,682.329
204402_at,769.411,2659.53,944.01,637.855,313.455,340.555,5690.31,7916.74,4144.53,350.289,7113.02,1730.03,563.181,2818.01,2683.8,259.455,208.791,146.823,189.037,262.225
204403_x_at,5789.57,19824.2,11401.5,11332.1,15446,14201.2,771.37,10834,12818.7,13509.4,3928.87,8243.9,4343.19,11559.3,5102.33,15010.6,6129.41,14943.4,6062.49,5491.3
204404_at,6824.07,479.519,1152.39,6891.31,4531.61,4747.11,286.92,5072.27,1470.78,298.603,3158.9,955.64,1827.91,264.356,2925.81,5382.54,711.03,967.072,339.567,1712.11
204405_x_at,957.528,730.683,647.548,4117.6,2593.27,219.941,877.143,3387.66,6678.16,11569.6,4269.1,2219.43,5011.83,4313.03,674.9,378.652,2372.98,607.432,4573.33,243.919
204406_at,2919.23,368.918,2577.8,2127.03,5162.08,5815.88,5207.37,2056.73,6063.84,757.377,909.517,2419.4,195.419,991.898,4485.61,4890.03,420.281,208.518,1242.23,298.347
204407_at,526.986,556.345,635.702,1751.52,884.478,1576.13,374.185,782.662,380.661,2510.46,3958.36,5503.48,1851.42,1224.32,1560.54,2885.37,273.446,4617.49,184.532,4040.17
204408_at,545.537,2549.11,6551.9,446.655,7403.5,648.022,6790.02,1067.04,639.417,646.739,574.815,773.512,2092.1,6705.05,9803.84,3821.36,3700.75,4892.5,203.963,451.463
204409_s_at,5851.54,4302.66,9000.5,529.988,364.365,2540.93,4890.44,372.501,187.142,358.073,602.344,264.375,341.852,167.494,834.603,3774.53,1815.88,633.789,1938.42,2167.96
204410_at,1372.24,282.956,3909.95,3188.37,309.295,3402.08,4024.65,362.076,1633.61,117.131,977.868,1959.36,2633.35,9793.04,532.846,283.482,3851.26,330.436,3387.78,1511.79
204411_at,390.375,2391.75,6839.2,2141.79,8899.54,1035.2,418.438,4577.74,4654.61,585.06,939.187,1096.28,290.957,426.57,859.415,457.825,1338,834.515,4557.86,194.658
204412_s_at,2897.84,3415.35,389.543,1415.16,295.331,377.304,306.97,305.693,215.222,2563.45,307.417,234.95,643.516,189.589,2413.22,274.693,5371.92,778.781,3614.57,285.189
204413_at,1129.35,591.604,433.455,9170.13,618.703,443.737,837.519,4045.15,854.086,397.555,563.149,1072.98,272.682,524.828,1516.8,4879.08,921.115,978.343,2988.54,6855.04
204414_at,438.822,878.553,1085.76,424.227,6344.68,252.615,2049.94,201.416,1918.43,138.022,401.407,723.645,2560.5,1243.93,144.653,887.517,1079.28,5377.6,2096.77,601.407
204415_at,1929.64,424.639,6193.98,6862.89,5619.48,483.947,267.673,7946.92,4485.92,6821.31,12809.8,5648.65,30178.9,8377.39,3822.24,14337.5,14742.2,5303.32,18184.3,12498.3
204416_x_at,275.938,465.585,4085.51,3396.4,3633.86,735.986,266.706,260.007,489.84,772.064,2278.37,189.014,5659.95,203.552,608.834,253.843,7669.13,240.05,841.661,4692.13
204417_at,2471.81,6156.74,3566.24,5907.59,539.167,8741.65,890.349,3053.28,5541.72,5346.91,263.455,5640.19,9066.1,586.334,2810.72,4085.61,6638.25,3138.52,5760.64,4684.77
204418_x_at,4718.85,665.693,2981.49,4924.02,4178.09,6040.81,9478.96,7424.91,212.674,7604.26,4498.98,2820.94,556.674,3706.68,521.42,548.916,3389.36,3704.47,299.826,4371.31
204419_x_at,289.547,339.066,7357.27,352.012,365.857,5281.89,280.042,312.388,931.14,2465.58,918.635,276.421,205.167,4366.19,2779.65,539.11,241.737,473.264,4231,314.116
204420_at,1073.78,266.855,323.244,6489.03,5980.01,10233.4,1622.81,808.601,2508.14,166.762,4411.54,1072.06,1248.21,3715.29,346.44,3432.29,4567.73,637.688,6172.99,214.004
204421_s_at,386.526,359.299,5349.38,1334.69,1563.37,2357.89,3315.44,368.493,8107.08,259.248,467.86,316.687,2203.04,4628.77,2638.38,7502.16,5230.88,205.571,203.432,1545.98
204422_s_at,799.75,4673.92,778.369,3892.55,518.414,3814.34,6227.59,3941.94,139.213,5721.5,489.805,169.259,165.606,429.383,2945.5,548.787,1369.91,238.872,369.094,354.535
204423_at,2343.12,796.819,446.684,1026.72,377.693,8318.3,331.232,188.624,4679.83,1541.61,4224.99,5426.97,5235.25,3908.2,293.086,1950.99,336.808,6066.7,6438.66,4795.06
204424_s_at,555.338,368.207,428.592,7582.58,497.176,1084.51,1464.73,322.149,1717.79,399.98,353.525,329.677,212.577,235.905,386.925,177.223,3240.56,995.319,2844.57,305.147
204425_at,2794.72,3061.47,514.511,6101.08,1193.33,2930.61,3408.72,551.989,3421.04,7961.35,5919.79,5276.55,11491.2,307.648,8880.38,1264.38,7611.04,7447.23,332.859,394.464
204426_at,575.373,13803.1,266.831,673.869,895.463,4861.75,328.747,409.676,2983.74,300.44,299.437,271.843,3277.78,1659.8,4299.23,1422.21,1485.48,7501.17,129.783,2909.96
204427_s_at,3586.52,1514.37,797.112,2896.03,422.885,1068.47,411.271,2558.49,886.18,1010.45,2078.78,3869.36,3118.21,1986.68,232.982,2065.52,731.945,2520.53,560.745,202.403
204428_s_at,11381.3,5622.09,8239.72,459.082,4805.78,1691.08,1483.96,407.271,280.105,169.41,9818.65,344.896,3878.1,3199.68,967.27,771.229,288.772,424.264,6606.01,5758.86
204429_s_at,4862.04,339.537,1465.81,11018.9,3866.65,6265.72,8272.2,1167.62,2205.79,2139.06,1085.02,930.402,2821.74,3021.45,1005.14,617.948,5537.01,3623.24,3363.03,2818.33
204430_s_at,2946.99,749.348,6191.64,889.892,563.205,320.451,263.717,250.724,3895.5,5050.58,7188.59,671.061,812.106,181.86,712.362,4691.47,303.453,4399.66,1933.68,1624.66
204431_at,297.51,1525.82,1652.44,350.739,628.091,1361.23,2818.58,3669.35,2176.53,4728.62,1697.83,439.545,1571.46,555.459,1620.29,2940.04,331.663,9925.25,821.06,4892.95
204432_at,2780.5,1520.7,726.199,3025.18,756.536,561.005,958.449,6623.28,183.893,286.402,3210.8,2931.97,2336.24,4763.36,267.274,303.244,174.731,276.439,1279.87,2820.17
204433_s_at,1525.28,310.381,311.155,560.509,2007.85,2173.53,1452.49,6742.26,3823.73,3727.03,433.801,365.047,5015.8,987.998,1090.5,4965.95,561.185,528.429,4105.48,878.265
204434_at,531.147,431.684,5193.52,2989.05,5686.66,459.808,640.771,822.385,656.028,3636.24,2715.13,297.567,793.789,829.652,3063.8,648.762,3265.68,343.273,293.772,2826.15
204435_at,2135.48,5954.19,7615.23,10232.3,4614.05,967.844,310.255,536.375,9307.3,5003.95,438.357,2719.92,5968.25,8576.5,1436.56,2280.67,5632.89,2361.5,5422.79,4137.2
204436_at,442.246,10669.1,5909.71,2744.96,3650.32,10222.5,776.771,337.682,5053.57,2146.32,7237.98,7198.09,23878.4,9318.75,4710.92,8748.71,3761.68,2077.32,4621.28,12589.8
204437_s_at,4387.98,4086.07,6172.1,271.948,496.803,749.292,1676.87,310.933,2653.98,3572.54,769.258,5798.5,8101.68,7543.24,979.028,5951.41,3333.02,6794.36,3311.07,6260.04
204438_at,2410.11,360.379,6728.32,1734.53,8610.72,414.566,1996.46,615.221,1006.76,5116.25,1177.41,417.012,416.27,2540.46,1211.83,239.451,540.347,3478.57,1702.28,430.43
204439_at,632.124,289.24,1678.87,256.592,2817.72,613.782,386.594,649.46,3274.23,4649.54,331.616,474.654,24807.8,7021.19,5460.69,4560.88,5502.86,1547.28,6189.44,9077.6
204440_at,298.332,3566.43,1079.02,7237.87,1677.7,1241.19,835.277,6779,5616.35,4582.55,445.76,8151.35,5273.86,3839.92,2049.31,4323.5,5525.58,4533.88,10516.2,7732.11
204441_s_at,527.719,742.559,5468.68,5329.55,5703.23,356.905,865.26,3911.52,2902.6,9675.61,595.803,4918.35,1904.64,751.344,5076.69,2940.68,811.378,237.053,1495.43,4652.4
204442_x_at,6616.16,1071.07,630.122,285.616,880.768,572.213,258.765,422.141,590.787,3516.01,3568.79,3137.65,427.693,7024.69,542.394,2827.06,7123.86,1036.08,185.978,1701.7
204443_at,1213.69,5276.51,424.501,847.285,770.08,727.559,9381.21,296.671,259.616,361.547,344.313,381.496,1834.02,1528.83,700.077,1092.91,658.975,248.398,208.477,4919.22
