probe_id,present_fraction,absent_fraction,filter_status
1552944_a_at,NA,NA,N/A_series_matrix_already_processed
1552946_at,NA,NA,N/A_series_matrix_already_processed
1552947_x_at,NA,NA,N/A_series_matrix_already_processed
1552948_at,NA,NA,N/A_series_matrix_already_processed
1552950_at,NA,NA,N/A_series_matrix_already_processed
1552952_at,NA,NA,N/A_series_matrix_already_processed
1552953_a_at,NA,NA,N/A_series_matrix_already_processed
1552954_at,NA,NA,N/A_series_matrix_already_processed
1552955_at,NA,NA,N/A_series_matrix_already_processed
1552957_at,NA,NA,N/A_series_matrix_already_processed
1552960_at,NA,NA,N/A_series_matrix_already_processed
1552961_at,NA,NA,N/A_series_matrix_already_processed
1552964_at,NA,NA,N/A_series_matrix_already_processed
1552965_a_at,NA,NA,N/A_series_matrix_already_processed
1552967_at,NA,NA,N/A_series_matrix_already_processed
1552969_a_at,NA,NA,N/A_series_matrix_already_processed
1552970_s_at,NA,NA,N/A_series_matrix_already_processed
1552971_at,NA,NA,N/A_series_matrix_already_processed
1552972_at,NA,NA,N/A_series_matrix_already_processed
1552973_at,NA,NA,N/A_series_matrix_already_processed
1552974_at,NA,NA,N/A_series_matrix_already_processed
1552975_x_at,NA,NA,N/A_series_matrix_already_processed
1552976_at,NA,NA,N/A_series_matrix_already_processed
1552977_a_at,NA,NA,N/A_series_matrix_already_processed
1552978_a_at,NA,NA,N/A_series_matrix_already_processed
1552979_at,NA,NA,N/A_series_matrix_already_processed
1552980_at,NA,NA,N/A_series_matrix_already_processed
1552982_a_at,NA,NA,N/A_series_matrix_already_processed
1552985_at,NA,NA,N/A_series_matrix_already_processed
1552986_at,NA,NA,N/A_series_matrix_already_processed
1552987_a_at,NA,NA,N/A_series_matrix_already_processed
1552988_at,NA,NA,N/A_series_matrix_already_processed
1552990_at,NA,NA,N/A_series_matrix_already_processed
1552991_at,NA,NA,N/A_series_matrix_already_processed
1552993_at,NA,NA,N/A_series_matrix_already_processed
1552995_at,NA,NA,N/A_series_matrix_already_processed
1552997_a_at,NA,NA,N/A_series_matrix_already_processed
1552998_at,NA,NA,N/A_series_matrix_already_processed
1552999_a_at,NA,NA,N/A_series_matrix_already_processed
1553002_at,NA,NA,N/A_series_matrix_already_processed
1553003_at,NA,NA,N/A_series_matrix_already_processed
1553004_at,NA,NA,N/A_series_matrix_already_processed
1553006_at,NA,NA,N/A_series_matrix_already_processed
1553007_a_at,NA,NA,N/A_series_matrix_already_processed
1553009_s_at,NA,NA,N/A_series_matrix_already_processed
1553011_at,NA,NA,N/A_series_matrix_already_processed
1553013_at,NA,NA,N/A_series_matrix_already_processed
1553015_a_at,NA,NA,N/A_series_matrix_already_processed
1553016_at,NA,NA,N/A_series_matrix_already_processed
1553019_at,NA,NA,N/A_series_matrix_already_processed
1553020_at,NA,NA,N/A_series_matrix_already_processed
1553021_s_at,NA,NA,N/A_series_matrix_already_processed
1553022_at,NA,NA,N/A_series_matrix_already_processed
1553023_a_at,NA,NA,N/A_series_matrix_already_processed
1553024_at,NA,NA,N/A_series_matrix_already_processed
1553025_at,NA,NA,N/A_series_matrix_already_processed
1553027_a_at,NA,NA,N/A_series_matrix_already_processed
1553028_at,NA,NA,N/A_series_matrix_already_processed
1553030_a_at,NA,NA,N/A_series_matrix_already_processed
1553031_at,NA,NA,N/A_series_matrix_already_processed
1553032_at,NA,NA,N/A_series_matrix_already_processed
1553033_at,NA,NA,N/A_series_matrix_already_processed
1553034_at,NA,NA,N/A_series_matrix_already_processed
1553036_at,NA,NA,N/A_series_matrix_already_processed
1553037_a_at,NA,NA,N/A_series_matrix_already_processed
1553039_a_at,NA,NA,N/A_series_matrix_already_processed
1553041_at,NA,NA,N/A_series_matrix_already_processed
1553042_a_at,NA,NA,N/A_series_matrix_already_processed
1553043_a_at,NA,NA,N/A_series_matrix_already_processed
1553044_at,NA,NA,N/A_series_matrix_already_processed
1553045_at,NA,NA,N/A_series_matrix_already_processed
1553046_s_at,NA,NA,N/A_series_matrix_already_processed
1553047_at,NA,NA,N/A_series_matrix_already_processed
1553048_a_at,NA,NA,N/A_series_matrix_already_processed
1553051_s_at,NA,NA,N/A_series_matrix_already_processed
1553052_at,NA,NA,N/A_series_matrix_already_processed
1553053_at,NA,NA,N/A_series_matrix_already_processed
1553055_a_at,NA,NA,N/A_series_matrix_already_processed
1553057_at,NA,NA,N/A_series_matrix_already_processed
1553058_at,NA,NA,N/A_series_matrix_already_processed
1553059_at,NA,NA,N/A_series_matrix_already_processed
1553060_at,NA,NA,N/A_series_matrix_already_processed
1553061_at,NA,NA,N/A_series_matrix_already_processed
1553062_at,NA,NA,N/A_series_matrix_already_processed
1553063_at,NA,NA,N/A_series_matrix_already_processed
1553064_at,NA,NA,N/A_series_matrix_already_processed
1553066_at,NA,NA,N/A_series_matrix_already_processed
1553067_a_at,NA,NA,N/A_series_matrix_already_processed
1553069_at,NA,NA,N/A_series_matrix_already_processed
1553070_a_at,NA,NA,N/A_series_matrix_already_processed
1553071_a_at,NA,NA,N/A_series_matrix_already_processed
1553072_at,NA,NA,N/A_series_matrix_already_processed
1553074_at,NA,NA,N/A_series_matrix_already_processed
1553075_a_at,NA,NA,N/A_series_matrix_already_processed
1553076_at,NA,NA,N/A_series_matrix_already_processed
1553077_at,NA,NA,N/A_series_matrix_already_processed
1553078_at,NA,NA,N/A_series_matrix_already_processed
1553079_at,NA,NA,N/A_series_matrix_already_processed
1553080_at,NA,NA,N/A_series_matrix_already_processed
1553081_at,NA,NA,N/A_series_matrix_already_processed
1553082_at,NA,NA,N/A_series_matrix_already_processed
1553083_at,NA,NA,N/A_series_matrix_already_processed
1553084_at,NA,NA,N/A_series_matrix_already_processed
1553086_at,NA,NA,N/A_series_matrix_already_processed
1553087_at,NA,NA,N/A_series_matrix_already_processed
1553088_a_at,NA,NA,N/A_series_matrix_already_processed
1553089_a_at,NA,NA,N/A_series_matrix_already_processed
1553093_a_at,NA,NA,N/A_series_matrix_already_processed
1553094_at,NA,NA,N/A_series_matrix_already_processed
1553096_s_at,NA,NA,N/A_series_matrix_already_processed
1553099_at,NA,NA,N/A_series_matrix_already_processed
1553101_a_at,NA,NA,N/A_series_matrix_already_processed
1553102_a_at,NA,NA,N/A_series_matrix_already_processed
1553103_at,NA,NA,N/A_series_matrix_already_processed
1553105_s_at,NA,NA,N/A_series_matrix_already_processed
1553106_at,NA,NA,N/A_series_matrix_already_processed
1553107_s_at,NA,NA,N/A_series_matrix_already_processed
1553108_at,NA,NA,N/A_series_matrix_already_processed
1553111_a_at,NA,NA,N/A_series_matrix_already_processed
1553112_s_at,NA,NA,N/A_series_matrix_already_processed
1553113_s_at,NA,NA,N/A_series_matrix_already_processed
1553114_a_at,NA,NA,N/A_series_matrix_already_processed
1553115_at,NA,NA,N/A_series_matrix_already_processed
1553117_a_at,NA,NA,N/A_series_matrix_already_processed
1553118_at,NA,NA,N/A_series_matrix_already_processed
1553120_at,NA,NA,N/A_series_matrix_already_processed
1553122_s_at,NA,NA,N/A_series_matrix_already_processed
1553123_at,NA,NA,N/A_series_matrix_already_processed
1553125_x_at,NA,NA,N/A_series_matrix_already_processed
1553126_a_at,NA,NA,N/A_series_matrix_already_processed
1553127_a_at,NA,NA,N/A_series_matrix_already_processed
1553129_at,NA,NA,N/A_series_matrix_already_processed
1553130_at,NA,NA,N/A_series_matrix_already_processed
1553131_a_at,NA,NA,N/A_series_matrix_already_processed
1553132_a_at,NA,NA,N/A_series_matrix_already_processed
1553133_at,NA,NA,N/A_series_matrix_already_processed
1553134_s_at,NA,NA,N/A_series_matrix_already_processed
1553136_at,NA,NA,N/A_series_matrix_already_processed
1553137_s_at,NA,NA,N/A_series_matrix_already_processed
1553138_a_at,NA,NA,N/A_series_matrix_already_processed
1553139_s_at,NA,NA,N/A_series_matrix_already_processed
1553140_at,NA,NA,N/A_series_matrix_already_processed
1553141_at,NA,NA,N/A_series_matrix_already_processed
1553142_at,NA,NA,N/A_series_matrix_already_processed
1553145_at,NA,NA,N/A_series_matrix_already_processed
1553146_at,NA,NA,N/A_series_matrix_already_processed
1553147_at,NA,NA,N/A_series_matrix_already_processed
1553148_a_at,NA,NA,N/A_series_matrix_already_processed
1553150_at,NA,NA,N/A_series_matrix_already_processed
1553151_at,NA,NA,N/A_series_matrix_already_processed
1553153_at,NA,NA,N/A_series_matrix_already_processed
1553155_x_at,NA,NA,N/A_series_matrix_already_processed
1553156_at,NA,NA,N/A_series_matrix_already_processed
1553157_at,NA,NA,N/A_series_matrix_already_processed
1553158_at,NA,NA,N/A_series_matrix_already_processed
1553159_at,NA,NA,N/A_series_matrix_already_processed
1553162_x_at,NA,NA,N/A_series_matrix_already_processed
1553163_at,NA,NA,N/A_series_matrix_already_processed
1553165_at,NA,NA,N/A_series_matrix_already_processed
1553166_at,NA,NA,N/A_series_matrix_already_processed
1553167_a_at,NA,NA,N/A_series_matrix_already_processed
1553168_at,NA,NA,N/A_series_matrix_already_processed
1553169_at,NA,NA,N/A_series_matrix_already_processed
1553171_x_at,NA,NA,N/A_series_matrix_already_processed
1553172_at,NA,NA,N/A_series_matrix_already_processed
1553174_at,NA,NA,N/A_series_matrix_already_processed
1553175_s_at,NA,NA,N/A_series_matrix_already_processed
1553176_at,NA,NA,N/A_series_matrix_already_processed
1553177_at,NA,NA,N/A_series_matrix_already_processed
1553178_a_at,NA,NA,N/A_series_matrix_already_processed
1553179_at,NA,NA,N/A_series_matrix_already_processed
1553180_at,NA,NA,N/A_series_matrix_already_processed
1553181_at,NA,NA,N/A_series_matrix_already_processed
1553183_at,NA,NA,N/A_series_matrix_already_processed
1553185_at,NA,NA,N/A_series_matrix_already_processed
1553186_x_at,NA,NA,N/A_series_matrix_already_processed
1553188_s_at,NA,NA,N/A_series_matrix_already_processed
1553190_s_at,NA,NA,N/A_series_matrix_already_processed
1553191_at,NA,NA,N/A_series_matrix_already_processed
1553192_at,NA,NA,N/A_series_matrix_already_processed
1553193_at,NA,NA,N/A_series_matrix_already_processed
1553194_at,NA,NA,N/A_series_matrix_already_processed
1553196_a_at,NA,NA,N/A_series_matrix_already_processed
1553197_at,NA,NA,N/A_series_matrix_already_processed
1553199_at,NA,NA,N/A_series_matrix_already_processed
1553202_at,NA,NA,N/A_series_matrix_already_processed
1553204_at,NA,NA,N/A_series_matrix_already_processed
1553205_at,NA,NA,N/A_series_matrix_already_processed
1553207_at,NA,NA,N/A_series_matrix_already_processed
1553208_s_at,NA,NA,N/A_series_matrix_already_processed
1553209_at,NA,NA,N/A_series_matrix_already_processed
1553211_at,NA,NA,N/A_series_matrix_already_processed
1553212_at,NA,NA,N/A_series_matrix_already_processed
1553213_a_at,NA,NA,N/A_series_matrix_already_processed
1553214_a_at,NA,NA,N/A_series_matrix_already_processed
1553215_s_at,NA,NA,N/A_series_matrix_already_processed
1553216_at,NA,NA,N/A_series_matrix_already_processed
1553217_s_at,NA,NA,N/A_series_matrix_already_processed
1553218_a_at,NA,NA,N/A_series_matrix_already_processed
1553219_a_at,NA,NA,N/A_series_matrix_already_processed
1553220_at,NA,NA,N/A_series_matrix_already_processed
1553221_at,NA,NA,N/A_series_matrix_already_processed
1553222_at,NA,NA,N/A_series_matrix_already_processed
1553224_at,NA,NA,N/A_series_matrix_already_processed
1553225_s_at,NA,NA,N/A_series_matrix_already_processed
1553226_at,NA,NA,N/A_series_matrix_already_processed
1553227_s_at,NA,NA,N/A_series_matrix_already_processed
1553228_at,NA,NA,N/A_series_matrix_already_processed
1553229_at,NA,NA,N/A_series_matrix_already_processed
1553232_at,NA,NA,N/A_series_matrix_already_processed
1553234_at,NA,NA,N/A_series_matrix_already_processed
1553235_at,NA,NA,N/A_series_matrix_already_processed
1553237_x_at,NA,NA,N/A_series_matrix_already_processed
1553238_a_at,NA,NA,N/A_series_matrix_already_processed
1553239_at,NA,NA,N/A_series_matrix_already_processed
1553241_at,NA,NA,N/A_series_matrix_already_processed
1553243_at,NA,NA,N/A_series_matrix_already_processed
1553244_at,NA,NA,N/A_series_matrix_already_processed
1553246_a_at,NA,NA,N/A_series_matrix_already_processed
1553247_a_at,NA,NA,N/A_series_matrix_already_processed
1553248_at,NA,NA,N/A_series_matrix_already_processed
1553249_at,NA,NA,N/A_series_matrix_already_processed
1553252_a_at,NA,NA,N/A_series_matrix_already_processed
1553253_at,NA,NA,N/A_series_matrix_already_processed
1553254_at,NA,NA,N/A_series_matrix_already_processed
1553255_at,NA,NA,N/A_series_matrix_already_processed
1553257_at,NA,NA,N/A_series_matrix_already_processed
1553258_at,NA,NA,N/A_series_matrix_already_processed
1553260_s_at,NA,NA,N/A_series_matrix_already_processed
1553261_x_at,NA,NA,N/A_series_matrix_already_processed
1553262_a_at,NA,NA,N/A_series_matrix_already_processed
1553263_at,NA,NA,N/A_series_matrix_already_processed
1553264_a_at,NA,NA,N/A_series_matrix_already_processed
1553265_at,NA,NA,N/A_series_matrix_already_processed
1553266_at,NA,NA,N/A_series_matrix_already_processed
1553267_a_at,NA,NA,N/A_series_matrix_already_processed
1553268_at,NA,NA,N/A_series_matrix_already_processed
1553269_at,NA,NA,N/A_series_matrix_already_processed
1553271_at,NA,NA,N/A_series_matrix_already_processed
1553272_at,NA,NA,N/A_series_matrix_already_processed
1553274_a_at,NA,NA,N/A_series_matrix_already_processed
1553275_s_at,NA,NA,N/A_series_matrix_already_processed
1553276_at,NA,NA,N/A_series_matrix_already_processed
1553277_at,NA,NA,N/A_series_matrix_already_processed
1553279_at,NA,NA,N/A_series_matrix_already_processed
1553280_at,NA,NA,N/A_series_matrix_already_processed
1553281_at,NA,NA,N/A_series_matrix_already_processed
1553282_at,NA,NA,N/A_series_matrix_already_processed
1553284_s_at,NA,NA,N/A_series_matrix_already_processed
1553285_s_at,NA,NA,N/A_series_matrix_already_processed
1553286_at,NA,NA,N/A_series_matrix_already_processed
1553288_a_at,NA,NA,N/A_series_matrix_already_processed
1553292_s_at,NA,NA,N/A_series_matrix_already_processed
1553293_at,NA,NA,N/A_series_matrix_already_processed
1553295_at,NA,NA,N/A_series_matrix_already_processed
1553296_at,NA,NA,N/A_series_matrix_already_processed
1553297_a_at,NA,NA,N/A_series_matrix_already_processed
1553298_at,NA,NA,N/A_series_matrix_already_processed
1553299_at,NA,NA,N/A_series_matrix_already_processed
1553300_a_at,NA,NA,N/A_series_matrix_already_processed
1553301_a_at,NA,NA,N/A_series_matrix_already_processed
1553303_at,NA,NA,N/A_series_matrix_already_processed
1553304_at,NA,NA,N/A_series_matrix_already_processed
1553306_at,NA,NA,N/A_series_matrix_already_processed
1553310_at,NA,NA,N/A_series_matrix_already_processed
1553311_at,NA,NA,N/A_series_matrix_already_processed
1553313_s_at,NA,NA,N/A_series_matrix_already_processed
1553314_a_at,NA,NA,N/A_series_matrix_already_processed
1553315_at,NA,NA,N/A_series_matrix_already_processed
1553316_at,NA,NA,N/A_series_matrix_already_processed
1553317_s_at,NA,NA,N/A_series_matrix_already_processed
1553318_at,NA,NA,N/A_series_matrix_already_processed
1553319_at,NA,NA,N/A_series_matrix_already_processed
1553320_s_at,NA,NA,N/A_series_matrix_already_processed
1553321_a_at,NA,NA,N/A_series_matrix_already_processed
1553322_s_at,NA,NA,N/A_series_matrix_already_processed
1553323_a_at,NA,NA,N/A_series_matrix_already_processed
1553325_at,NA,NA,N/A_series_matrix_already_processed
1553326_at,NA,NA,N/A_series_matrix_already_processed
1553327_a_at,NA,NA,N/A_series_matrix_already_processed
1553328_a_at,NA,NA,N/A_series_matrix_already_processed
1553329_at,NA,NA,N/A_series_matrix_already_processed
1553330_at,NA,NA,N/A_series_matrix_already_processed
1553333_at,NA,NA,N/A_series_matrix_already_processed
1553335_x_at,NA,NA,N/A_series_matrix_already_processed
1553336_a_at,NA,NA,N/A_series_matrix_already_processed
1553338_at,NA,NA,N/A_series_matrix_already_processed
1553340_s_at,NA,NA,N/A_series_matrix_already_processed
1553341_at,NA,NA,N/A_series_matrix_already_processed
1553344_at,NA,NA,N/A_series_matrix_already_processed
1553346_a_at,NA,NA,N/A_series_matrix_already_processed
1553347_s_at,NA,NA,N/A_series_matrix_already_processed
1553348_a_at,NA,NA,N/A_series_matrix_already_processed
1553349_at,NA,NA,N/A_series_matrix_already_processed
1553350_at,NA,NA,N/A_series_matrix_already_processed
1553351_at,NA,NA,N/A_series_matrix_already_processed
1553352_x_at,NA,NA,N/A_series_matrix_already_processed
1553354_a_at,NA,NA,N/A_series_matrix_already_processed
1553355_at,NA,NA,N/A_series_matrix_already_processed
1553356_at,NA,NA,N/A_series_matrix_already_processed
1553357_at,NA,NA,N/A_series_matrix_already_processed
1553359_at,NA,NA,N/A_series_matrix_already_processed
1553361_x_at,NA,NA,N/A_series_matrix_already_processed
1553362_at,NA,NA,N/A_series_matrix_already_processed
1553363_at,NA,NA,N/A_series_matrix_already_processed
1553364_at,NA,NA,N/A_series_matrix_already_processed
1553365_at,NA,NA,N/A_series_matrix_already_processed
1553366_s_at,NA,NA,N/A_series_matrix_already_processed
1553367_a_at,NA,NA,N/A_series_matrix_already_processed
1553369_at,NA,NA,N/A_series_matrix_already_processed
1553371_at,NA,NA,N/A_series_matrix_already_processed
1553372_at,NA,NA,N/A_series_matrix_already_processed
1553373_at,NA,NA,N/A_series_matrix_already_processed
1553374_at,NA,NA,N/A_series_matrix_already_processed
1553375_at,NA,NA,N/A_series_matrix_already_processed
1553376_a_at,NA,NA,N/A_series_matrix_already_processed
1553378_a_at,NA,NA,N/A_series_matrix_already_processed
1553380_at,NA,NA,N/A_series_matrix_already_processed
1553383_at,NA,NA,N/A_series_matrix_already_processed
1553385_at,NA,NA,N/A_series_matrix_already_processed
1553386_at,NA,NA,N/A_series_matrix_already_processed
1553387_at,NA,NA,N/A_series_matrix_already_processed
1553388_at,NA,NA,N/A_series_matrix_already_processed
1553389_at,NA,NA,N/A_series_matrix_already_processed
1553390_at,NA,NA,N/A_series_matrix_already_processed
1553391_at,NA,NA,N/A_series_matrix_already_processed
1553392_at,NA,NA,N/A_series_matrix_already_processed
1553394_a_at,NA,NA,N/A_series_matrix_already_processed
1553395_a_at,NA,NA,N/A_series_matrix_already_processed
1553396_a_at,NA,NA,N/A_series_matrix_already_processed
1553397_at,NA,NA,N/A_series_matrix_already_processed
1553398_at,NA,NA,N/A_series_matrix_already_processed
1553399_a_at,NA,NA,N/A_series_matrix_already_processed
1553400_a_at,NA,NA,N/A_series_matrix_already_processed
1553401_at,NA,NA,N/A_series_matrix_already_processed
1553402_a_at,NA,NA,N/A_series_matrix_already_processed
1553403_at,NA,NA,N/A_series_matrix_already_processed
1553405_a_at,NA,NA,N/A_series_matrix_already_processed
1553407_at,NA,NA,N/A_series_matrix_already_processed
1553409_at,NA,NA,N/A_series_matrix_already_processed
1553410_a_at,NA,NA,N/A_series_matrix_already_processed
1553411_s_at,NA,NA,N/A_series_matrix_already_processed
1553412_at,NA,NA,N/A_series_matrix_already_processed
1553413_at,NA,NA,N/A_series_matrix_already_processed
1553415_at,NA,NA,N/A_series_matrix_already_processed
